Time,Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Capacity
0.0,3.7,1.9136506395035067,24.788120158988647,1.8579465715918524,3.6842962983537926,2.0
3.6036036036036037,3.69997997997998,1.9968796511060916,24.773292945808073,1.9653331094192021,3.7355335992273844,1.9998198198198198
7.207207207207207,3.69995995995996,2.001801687204445,24.102178413684992,1.9546986780257325,3.6856650469621814,1.9996396396396396
10.81081081081081,3.69993993993994,2.047263034584341,24.83495490414928,2.019863243647284,3.704614421096975,1.9994594594594595
14.414414414414415,3.69991991991992,1.8633141636719173,25.366414540910874,1.852606648136358,3.6857707657026326,1.9992792792792793
18.01801801801802,3.6998998998999,2.059256727384733,24.362883940461604,2.101114451701302,3.684361266052804,1.999099099099099
21.62162162162162,3.69987987987988,1.7295608368397224,25.524241325525296,1.7135028849044374,3.6677215786574973,1.998918918918919
25.225225225225227,3.69985985985986,1.937011544763619,25.24388741054217,1.8577302594251393,3.672790786907436,1.9987387387387388
28.82882882882883,3.69983983983984,1.9511726157548455,24.63288333901448,2.0081760080796034,3.6729084065876343,1.9985585585585586
32.432432432432435,3.6998198198198198,2.0633326826071237,24.929235181331077,2.021478175926372,3.670946413436495,1.9983783783783784
36.03603603603604,3.6997997997998,2.002263085267687,25.799160903820518,1.9993270639124554,3.693972220103481,1.9981981981981982
39.63963963963964,3.69977977977978,1.8594436946143713,25.366773906752933,1.881770519961407,3.699136078039043,1.998018018018018
43.24324324324324,3.69975975975976,1.9015006874182985,25.004391827449073,1.9114812083384376,3.6823034180961933,1.9978378378378379
46.846846846846844,3.69973973973974,2.0198680009547405,24.88115834151951,2.074576978330814,3.6850981207110793,1.9976576576576577
50.450450450450454,3.69971971971972,1.9920932658135444,25.03830453522583,2.0160434229831825,3.705901044454485,1.9974774774774775
54.054054054054056,3.6996996996997,1.9420875890364253,24.74411822102885,1.8990221100515698,3.6916032315235343,1.9972972972972973
57.65765765765766,3.69967967967968,1.9519166210488021,23.947625247140493,2.060844729748385,3.7003816090153716,1.9971171171171171
61.26126126126126,3.69965965965966,2.069616799715929,26.021088955267366,2.0793334728828405,3.716738317828861,1.996936936936937
64.86486486486487,3.69963963963964,1.9482307427130785,25.0776624995997,1.9408637313820032,3.6738304248121127,1.9967567567567568
68.46846846846847,3.69961961961962,1.9911908755970926,25.19907363256127,2.039387146749871,3.6985156347690182,1.9965765765765766
72.07207207207207,3.6995995995996,2.2169936588080543,24.971046125061545,2.229466206104558,3.658625434445623,1.9963963963963964
75.67567567567568,3.69957957957958,1.8576317363116077,24.632441599637705,1.8775931459585742,3.7320894249835765,1.9962162162162163
79.27927927927928,3.69955955955956,1.814815726842534,24.907037759525615,1.9394249267725683,3.7106951350164272,1.996036036036036
82.88288288288288,3.69953953953954,2.0783589664798607,24.200302618902846,2.0646028950671083,3.6988867628057225,1.995855855855856
86.48648648648648,3.69951951951952,1.9321356938705896,26.138543249026654,1.9162476491697198,3.6767718975669417,1.9956756756756757
90.09009009009009,3.6994994994995,1.968176247225738,24.3827440007888,1.9740051728263612,3.6915101120474563,1.9954954954954955
93.69369369369369,3.69947947947948,1.9218843621868886,24.48401685807641,1.9754601589659406,3.693270024395865,1.9953153153153154
97.2972972972973,3.6994594594594594,1.9740199859232488,24.7798703978068,1.8986932844137288,3.7220047353105423,1.9951351351351352
100.90090090090091,3.6994394394394394,2.159853811209634,25.644037862426188,2.061576016635809,3.7225782673840286,1.994954954954955
104.50450450450451,3.6994194194194194,2.080212845861812,25.007254499631326,2.0508570823308045,3.692969326213621,1.9947747747747748
108.10810810810811,3.6993993993993994,2.086222351188698,24.38193210198477,2.0045262032357334,3.7266815192757665,1.9945945945945946
111.71171171171171,3.6993793793793794,1.8583772944207355,25.62716918037867,1.8371357270444535,3.710016934385166,1.9944144144144145
115.31531531531532,3.6993593593593594,1.884884626344713,25.36550031339274,1.9100096111511775,3.6893410127776423,1.9942342342342343
118.91891891891892,3.6993393393393394,1.7160921340514572,25.269217478608226,1.6715546908738441,3.718985824784875,1.9940540540540541
122.52252252252252,3.6993193193193195,1.9190619178917245,25.35786712058542,1.8477205890526573,3.6672122000720835,1.993873873873874
126.12612612612612,3.6992992992992995,2.095670318638566,26.197180950291227,2.099137176724333,3.6748205724145415,1.9936936936936938
129.72972972972974,3.6992792792792795,2.051694651574837,26.092547447518058,2.0948218258055955,3.7307076792460454,1.9935135135135136
133.33333333333334,3.6992592592592595,1.9778486737047876,24.656642328498354,1.893100001778957,3.7179066841228994,1.9933333333333334
136.93693693693695,3.6992392392392395,1.9977699716281947,25.811942496405575,2.038781591543494,3.7449547841291384,1.9931531531531532
140.54054054054055,3.6992192192192195,1.9311114457424594,25.19158409487945,1.9719767559293757,3.714871046470182,1.992972972972973
144.14414414414415,3.6991991991991995,2.0204758882401785,25.249547908068873,2.06818014334801,3.6838714296677515,1.9927927927927929
147.74774774774775,3.6991791791791795,2.0765878279480616,24.153864584178336,2.137511838691646,3.7074570780246767,1.9926126126126127
151.35135135135135,3.6991591591591595,1.8384113212589528,24.9148071173059,1.9485120174919337,3.6899432142868402,1.9924324324324325
154.95495495495496,3.6991391391391395,2.029964768783735,24.59358820483172,2.0121601663527824,3.7295858255047745,1.9922522522522523
158.55855855855856,3.6991191191191195,2.093243487095467,25.414029407446655,2.0987220660993597,3.6831596140274816,1.9920720720720722
162.16216216216216,3.699099099099099,1.958489971103663,25.535540250201404,1.9376680494412617,3.710201283657666,1.991891891891892
165.76576576576576,3.699079079079079,2.0700700612120584,23.962756824491844,2.070168903449849,3.698835685433421,1.9917117117117118
169.36936936936937,3.699059059059059,2.2814654444472553,24.988982567997866,2.3581091122290707,3.7009165490869202,1.9915315315315316
172.97297297297297,3.699039039039039,1.9895657207013109,25.560930752397127,1.9223149965047774,3.724470009456885,1.9913513513513514
176.57657657657657,3.699019019019019,2.0393307050005323,24.906660518843278,1.9962782213922534,3.7220807056538145,1.9911711711711713
180.18018018018017,3.698998998998999,1.9261942916338608,25.36453182250118,1.995053338459089,3.6796431096189304,1.990990990990991
183.78378378378378,3.698978978978979,2.018125116260205,25.175582733813542,2.0691269416053095,3.690999135828945,1.990810810810811
187.38738738738738,3.698958958958959,2.0460271624982305,25.17083011597631,2.0278705801573764,3.6779579781278904,1.9906306306306307
190.99099099099098,3.698938938938939,2.0194842340270136,24.86434251096585,2.0622043340830496,3.6924457742288888,1.9904504504504505
194.5945945945946,3.698918918918919,1.8980304680291142,24.391709597932145,1.915091260153716,3.6960591062227346,1.9902702702702704
198.1981981981982,3.698898898898899,2.020636177132545,24.439234926287487,2.0956499075825947,3.7334191112722346,1.9900900900900902
201.80180180180182,3.698878878878879,2.1462195938717636,25.35467625722766,2.1499450735631025,3.7042862128141025,1.98990990990991
205.40540540540542,3.698858858858859,2.0448635764514527,25.009729127759442,2.0961451821450816,3.699406545266934,1.9897297297297298
209.00900900900902,3.698838838838839,2.0961987189071842,24.930743877696386,2.228299314431815,3.6597766948733876,1.9895495495495497
212.61261261261262,3.698818818818819,1.9762988029987372,24.788054978838822,2.0062037607511103,3.6850796861768456,1.9893693693693695
216.21621621621622,3.698798798798799,2.074990023942371,24.847405577259625,2.077456432232113,3.6680775751646086,1.9891891891891893
219.81981981981983,3.698778778778779,2.027926783821653,25.52345589724407,2.064049133082702,3.6868280246608847,1.989009009009009
223.42342342342343,3.698758758758759,1.904908927031277,24.832377959065987,1.8866448841210826,3.7129848232977487,1.9888288288288287
227.02702702702703,3.6987387387387387,2.0318521004798873,24.329467643349215,2.151250485756124,3.696396254415742,1.9886486486486485
230.63063063063063,3.6987187187187187,1.9008303336559689,25.371825887770086,1.909833885540768,3.693994245793434,1.9884684684684684
234.23423423423424,3.6986986986986987,1.9367119725115207,24.89756166806764,1.923065306500245,3.7174818100941125,1.9882882882882882
237.83783783783784,3.6986786786786787,2.0189328307292373,25.01569793276639,1.9771483804782355,3.706366426210537,1.988108108108108
241.44144144144144,3.6986586586586587,2.0297244273380124,25.803789153199755,2.084585436918334,3.7027739985322023,1.9879279279279278
245.04504504504504,3.6986386386386387,1.881076753492287,24.989719721324747,1.9244361241336738,3.6665262419873366,1.9877477477477477
248.64864864864865,3.6986186186186187,2.1053985771182875,25.144591836559364,2.080530858547583,3.7402334291264383,1.9875675675675675
252.25225225225225,3.6985985985985987,2.0572006278300474,24.410538254350836,2.0860231950861685,3.6744822301842777,1.9873873873873873
255.85585585585585,3.6985785785785787,1.9295271564389116,24.89016527382452,1.8540993580282688,3.7173144832777663,1.9872072072072071
259.4594594594595,3.6985585585585588,1.8462415203550824,25.304763022604302,1.8554900491087403,3.726000142303951,1.987027027027027
263.06306306306305,3.6985385385385388,1.985509542091857,24.22231313307938,2.0081473596956916,3.6749396959377694,1.9868468468468468
266.6666666666667,3.6985185185185188,1.955405628613884,25.100422546557855,2.040772119091845,3.6838805571338313,1.9866666666666666
270.27027027027026,3.6984984984984988,2.0113140457053023,25.0503955363224,1.9727731055688678,3.673408124450875,1.9864864864864864
273.8738738738739,3.6984784784784788,1.9636883338844433,25.02064372779372,1.899770702444327,3.682464439527567,1.9863063063063062
277.47747747747746,3.6984584584584588,1.799254313925499,25.51857944932912,1.754482915879247,3.657261558423711,1.986126126126126
281.0810810810811,3.698438438438439,1.9611653061698842,25.16721925742426,1.8943368811541381,3.687263961699549,1.9859459459459459
284.68468468468467,3.698418418418419,1.9694380888931686,25.739035949178223,2.036270956781118,3.701547965940882,1.9857657657657657
288.2882882882883,3.698398398398399,2.063366102477406,24.50320524220298,2.1407980672286078,3.691539870851972,1.9855855855855855
291.8918918918919,3.6983783783783784,1.9301800325388951,25.067962283609173,1.9461908614363366,3.673508995811459,1.9854054054054053
295.4954954954955,3.6983583583583584,2.1678674673372567,25.042233393194973,2.2289322146215143,3.7139458648635606,1.9852252252252252
299.0990990990991,3.6983383383383384,1.8088359449348244,24.46537275312246,1.815533863963836,3.711376109988966,1.985045045045045
302.7027027027027,3.6983183183183184,2.1311167497802623,25.478147501045672,2.126361167395224,3.7044975186102764,1.9848648648648648
306.3063063063063,3.6982982982982984,1.9775681029121894,26.16233665292641,1.9609162219595013,3.740389954273605,1.9846846846846846
309.9099099099099,3.6982782782782784,2.0859584872343557,24.991496962758085,2.0704389376654775,3.6955167101099273,1.9845045045045044
313.51351351351354,3.6982582582582584,2.0079801484058732,25.252510544136882,1.9305900705904218,3.7359808323372787,1.9843243243243243
317.1171171171171,3.6982382382382384,2.1139555536025467,25.042259237907665,2.1271682917829136,3.697177051979586,1.984144144144144
320.72072072072075,3.6982182182182184,1.961263803544719,24.64320766504641,1.9592471080340168,3.6809124230955135,1.983963963963964
324.3243243243243,3.6981981981981984,1.8901379574822188,24.089619861098992,1.9274059936861125,3.707735727411075,1.9837837837837837
327.92792792792795,3.6981781781781784,2.1420504287271065,24.64711325845232,2.146726603549037,3.664635860774441,1.9836036036036035
331.5315315315315,3.6981581581581584,1.988651935411786,24.304020809524133,1.9805167503333314,3.7273681761465283,1.9834234234234234
335.13513513513516,3.6981381381381384,2.0221558473624213,25.852051039029558,1.9785961958620397,3.674312924505502,1.9832432432432432
338.73873873873873,3.6981181181181184,2.1234751914044794,24.94244515303838,2.1270828532455672,3.68461537698998,1.983063063063063
342.34234234234236,3.6980980980980984,1.8968044757905564,24.827040335476415,1.9337163373313646,3.732418763064312,1.9828828828828828
345.94594594594594,3.6980780780780784,2.0595490897639257,25.444576912393902,2.0023821402097326,3.643862192097268,1.9827027027027027
349.54954954954957,3.6980580580580584,1.941010524353711,24.439124448572056,1.945384212037748,3.699332963768138,1.9825225225225225
353.15315315315314,3.6980380380380384,1.9867830644355629,24.616567980997722,1.998435212012037,3.715587718481151,1.9823423423423423
356.7567567567568,3.698018018018018,2.0072278965384287,25.034036134624312,1.9713246573575154,3.7261597619136984,1.9821621621621621
360.36036036036035,3.697997997997998,1.8499778138553065,25.51438449571174,1.8205849986099065,3.7023983585511915,1.981981981981982
363.963963963964,3.697977977977978,1.9221162957179565,25.250842522584396,1.9336468381562673,3.7005261154257774,1.9818018018018018
367.56756756756755,3.697957957957958,2.135107289241314,25.12416257125794,2.078436238326683,3.6959050473871646,1.9816216216216216
371.1711711711712,3.697937937937938,2.0886191188584795,25.039058867618007,2.1061153046209493,3.7038938610624172,1.9814414414414414
374.77477477477476,3.697917917917918,1.9937360422672765,25.200117927763387,1.9489683235843165,3.685253411715616,1.9812612612612612
378.3783783783784,3.697897897897898,2.0243123458512895,25.10082645256463,2.0774550305029504,3.705650494551163,1.981081081081081
381.98198198198196,3.697877877877878,1.9705757494363543,24.48501386261153,2.087467136705769,3.7365771602226876,1.9809009009009009
385.5855855855856,3.697857857857858,2.135658338582798,25.023039610816575,2.0926204984977073,3.7008450877708507,1.9807207207207207
389.1891891891892,3.697837837837838,1.9799647422205837,24.463155670541123,2.0066751353393175,3.7451873909053037,1.9805405405405405
392.7927927927928,3.697817817817818,2.023184209213485,25.04054127145041,1.986847113969384,3.69074240519999,1.9803603603603603
396.3963963963964,3.697797797797798,2.1146030144142065,24.75967602925588,2.166650723104096,3.7173838024034507,1.9801801801801802
400.0,3.697777777777778,1.9222628515154094,26.26969081139143,1.8589999310611487,3.694510570679462,1.98
403.60360360360363,3.697757757757758,2.1558789184496896,24.980052808124142,2.179908256371075,3.671476258127266,1.9798198198198198
407.2072072072072,3.697737737737738,1.8469538590256622,24.297880216869206,1.8033044106811946,3.716712711643098,1.9796396396396396
410.81081081081084,3.697717717717718,2.16296421311128,24.932909894661538,2.1526149836563615,3.6764925925474756,1.9794594594594594
414.4144144144144,3.697697697697698,1.9627324416048026,25.259679372818944,1.9111811778474372,3.706365489031421,1.9792792792792793
418.01801801801804,3.697677677677678,1.975730125217472,25.83668197307626,2.0168476487622597,3.662613781636366,1.979099099099099
421.6216216216216,3.6976576576576576,1.8109989828817057,24.70527380003064,1.7691499651597264,3.7049607099216217,1.978918918918919
425.22522522522524,3.6976376376376376,1.9545205282622307,24.20878601298818,1.9821187412288221,3.7144474973477717,1.9787387387387387
428.8288288288288,3.6976176176176176,1.8960193468973117,25.408418505715492,1.878814445484195,3.683872848609712,1.9785585585585586
432.43243243243245,3.6975975975975977,1.9392353654626526,24.309700647050175,1.9335117468727094,3.7063133921900704,1.9783783783783784
436.036036036036,3.6975775775775777,1.986268903421112,24.781922279246256,1.9936566987911184,3.714406567860158,1.9781981981981982
439.63963963963965,3.6975575575575577,2.0957791614472905,24.871189757244505,2.057687927864348,3.7071143545716336,1.978018018018018
443.2432432432432,3.6975375375375377,2.0207603351400625,24.965183273349947,2.031278690817107,3.698429668181198,1.9778378378378378
446.84684684684686,3.6975175175175177,2.0307676653401114,25.344582228537167,2.107284393557832,3.6706739148926206,1.9776576576576577
450.45045045045043,3.6974974974974977,1.8904480611154437,24.658182858856804,1.851543321823808,3.7361792524066892,1.9774774774774775
454.05405405405406,3.6974774774774777,1.911924591039727,24.86313537391662,1.9705150982034192,3.697015864298469,1.9772972972972973
